user_id,rank,item_id,title,predicted_rating,n_training_ratings
54,10,357,One Flew Over the Cuckoo's Nest (1975),4.64,200
55,1,318,Schindler's List (1993),4.144,234
55,2,483,Casablanca (1942),4.132,178
55,3,64,"Shawshank Redemption, The (1994)",4.123,201
55,4,513,"Third Man, The (1949)",4.089,45
55,5,178,12 Angry Men (1957),4.076,89
55,6,408,"Close Shave, A (1995)",4.06,89
55,7,313,Titanic (1997),4.056,272
55,8,357,One Flew Over the Cuckoo's Nest (1975),4.052,200
55,9,657,"Manchurian Candidate, The (1962)",4.042,101
55,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.041,44
56,1,318,Schindler's List (1993),4.61,234
56,2,513,"Third Man, The (1949)",4.567,45
56,3,483,Casablanca (1942),4.518,178
56,4,313,Titanic (1997),4.516,272
56,5,178,12 Angry Men (1957),4.51,89
56,6,169,"Wrong Trousers, The (1993)",4.499,87
56,7,12,"Usual Suspects, The (1995)",4.484,202
56,8,22,Braveheart (1995),4.468,201
56,9,357,One Flew Over the Cuckoo's Nest (1975),4.463,200
56,10,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.454,44
57,1,408,"Close Shave, A (1995)",4.587,89
57,2,483,Casablanca (1942),4.573,178
57,3,513,"Third Man, The (1949)",4.553,45
57,4,169,"Wrong Trousers, The (1993)",4.54,87
57,5,318,Schindler's List (1993),4.538,234
57,6,357,One Flew Over the Cuckoo's Nest (1975),4.465,200
57,7,12,"Usual Suspects, The (1995)",4.447,202
57,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.442,44
57,9,285,Secrets & Lies (1996),4.439,124
57,10,511,Lawrence of Arabia (1962),4.438,127
58,1,513,"Third Man, The (1949)",4.545,45
58,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.397,44
58,3,98,"Silence of the Lambs, The (1991)",4.391,290
58,4,483,Casablanca (1942),4.388,178
58,5,657,"Manchurian Candidate, The (1962)",4.326,101
58,6,488,Sunset Blvd. (1950),4.297,47
58,7,127,"Godfather, The (1972)",4.289,308
58,8,923,Raise the Red Lantern (1991),4.285,43
58,9,427,To Kill a Mockingbird (1962),4.281,176
58,10,178,12 Angry Men (1957),4.28,89
59,1,408,"Close Shave, A (1995)",4.769,89
59,2,178,12 Angry Men (1957),4.732,89
59,3,127,"Godfather, The (1972)",4.658,308
59,4,427,To Kill a Mockingbird (1962),4.589,176
59,5,923,Raise the Red Lantern (1991),4.588,43
59,6,272,Good Will Hunting (1997),4.575,155
59,7,223,Sling Blade (1996),4.568,100
59,8,199,"Bridge on the River Kwai, The (1957)",4.549,126
59,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.532,44
59,10,654,Chinatown (1974),4.528,113
60,1,408,"Close Shave, A (1995)",4.874,89
60,2,169,"Wrong Trousers, The (1993)",4.79,87
60,3,513,"Third Man, The (1949)",4.715,45
60,4,318,Schindler's List (1993),4.692,234
60,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.653,44
60,6,98,"Silence of the Lambs, The (1991)",4.639,290
60,7,923,Raise the Red Lantern (1991),4.632,43
60,8,488,Sunset Blvd. (1950),4.629,47
60,9,272,Good Will Hunting (1997),4.61,155
60,10,285,Secrets & Lies (1996),4.6,124
61,1,483,Casablanca (1942),4.226,178
61,2,169,"Wrong Trousers, The (1993)",4.224,87
61,3,408,"Close Shave, A (1995)",4.219,89
61,4,64,"Shawshank Redemption, The (1994)",4.194,201
61,5,513,"Third Man, The (1949)",4.177,45
61,6,318,Schindler's List (1993),4.174,234
61,7,12,"Usual Suspects, The (1995)",4.111,202
61,8,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.105,146
61,9,603,Rear Window (1954),4.104,155
61,10,480,North by Northwest (1959),4.095,134
62,1,169,"Wrong Trousers, The (1993)",4.261,87
62,2,408,"Close Shave, A (1995)",4.238,89
62,3,357,One Flew Over the Cuckoo's Nest (1975),4.178,200
62,4,178,12 Angry Men (1957),4.175,89
62,5,923,Raise the Red Lantern (1991),4.119,43
62,6,483,Casablanca (1942),4.103,178
62,7,480,North by Northwest (1959),4.076,134
62,8,603,Rear Window (1954),4.06,155
62,9,427,To Kill a Mockingbird (1962),4.051,176
62,10,488,Sunset Blvd. (1950),4.04,47
63,1,488,Sunset Blvd. (1950),4.131,47
63,2,318,Schindler's List (1993),4.073,234
63,3,657,"Manchurian Candidate, The (1962)",4.033,101
63,4,357,One Flew Over the Cuckoo's Nest (1975),4.027,200
63,5,513,"Third Man, The (1949)",4.012,45
63,6,169,"Wrong Trousers, The (1993)",4.01,87
63,7,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.008,146
63,8,12,"Usual Suspects, The (1995)",4.003,202
63,9,647,Ran (1985),4.0,50
63,10,483,Casablanca (1942),3.991,178
64,1,483,Casablanca (1942),4.437,178
64,2,408,"Close Shave, A (1995)",4.413,89
64,3,64,"Shawshank Redemption, The (1994)",4.375,201
64,4,169,"Wrong Trousers, The (1993)",4.374,87
64,5,513,"Third Man, The (1949)",4.37,45
64,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.297,44
64,7,178,12 Angry Men (1957),4.29,89
64,8,657,"Manchurian Candidate, The (1962)",4.265,101
64,9,923,Raise the Red Lantern (1991),4.256,43
64,10,357,One Flew Over the Cuckoo's Nest (1975),4.256,200
65,1,408,"Close Shave, A (1995)",4.619,89
65,2,483,Casablanca (1942),4.587,178
65,3,169,"Wrong Trousers, The (1993)",4.554,87
65,4,513,"Third Man, The (1949)",4.553,45
65,5,178,12 Angry Men (1957),4.548,89
65,6,357,One Flew Over the Cuckoo's Nest (1975),4.507,200
65,7,515,"Boot, Das (1981)",4.476,148
65,8,22,Braveheart (1995),4.463,201
65,9,313,Titanic (1997),4.461,272
65,10,285,Secrets & Lies (1996),4.458,124
66,1,408,"Close Shave, A (1995)",4.726,89
66,2,169,"Wrong Trousers, The (1993)",4.59,87
66,3,318,Schindler's List (1993),4.576,234
66,4,483,Casablanca (1942),4.57,178
66,5,513,"Third Man, The (1949)",4.555,45
66,6,64,"Shawshank Redemption, The (1994)",4.549,201
66,7,511,Lawrence of Arabia (1962),4.523,127
66,8,50,Star Wars (1977),4.512,438
66,9,515,"Boot, Das (1981)",4.505,148
66,10,285,Secrets & Lies (1996),4.491,124
67,1,408,"Close Shave, A (1995)",4.96,89
67,2,318,Schindler's List (1993),4.879,234
67,3,483,Casablanca (1942),4.852,178
67,4,603,Rear Window (1954),4.833,155
67,5,513,"Third Man, The (1949)",4.824,45
67,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.772,44
67,7,488,Sunset Blvd. (1950),4.772,47
67,8,169,"Wrong Trousers, The (1993)",4.771,87
67,9,178,12 Angry Men (1957),4.759,89
67,10,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.758,146
68,1,318,Schindler's List (1993),4.118,234
68,2,408,"Close Shave, A (1995)",4.093,89
68,3,169,"Wrong Trousers, The (1993)",4.042,87
68,4,64,"Shawshank Redemption, The (1994)",3.981,201
68,5,483,Casablanca (1942),3.959,178
68,6,174,Raiders of the Lost Ark (1981),3.938,317
68,7,513,"Third Man, The (1949)",3.915,45
68,8,357,One Flew Over the Cuckoo's Nest (1975),3.901,200
68,9,603,Rear Window (1954),3.896,155
68,10,511,Lawrence of Arabia (1962),3.888,127
69,1,483,Casablanca (1942),4.651,178
69,2,408,"Close Shave, A (1995)",4.635,89
69,3,513,"Third Man, The (1949)",4.623,45
69,4,318,Schindler's List (1993),4.594,234
69,5,64,"Shawshank Redemption, The (1994)",4.529,201
69,6,127,"Godfather, The (1972)",4.514,308
69,7,178,12 Angry Men (1957),4.508,89
69,8,169,"Wrong Trousers, The (1993)",4.502,87
69,9,357,One Flew Over the Cuckoo's Nest (1975),4.483,200
69,10,100,Fargo (1996),4.476,376
70,1,169,"Wrong Trousers, The (1993)",4.382,87
70,2,64,"Shawshank Redemption, The (1994)",4.356,201
70,3,318,Schindler's List (1993),4.354,234
70,4,513,"Third Man, The (1949)",4.316,45
70,5,488,Sunset Blvd. (1950),4.305,47
70,6,178,12 Angry Men (1957),4.293,89
70,7,12,"Usual Suspects, The (1995)",4.271,202
70,8,603,Rear Window (1954),4.267,155
70,9,98,"Silence of the Lambs, The (1991)",4.239,290
70,10,480,North by Northwest (1959),4.229,134
71,1,513,"Third Man, The (1949)",4.584,45
71,2,318,Schindler's List (1993),4.583,234
71,3,483,Casablanca (1942),4.575,178
71,4,169,"Wrong Trousers, The (1993)",4.522,87
71,5,408,"Close Shave, A (1995)",4.508,89
71,6,603,Rear Window (1954),4.478,155
71,7,427,To Kill a Mockingbird (1962),4.446,176
71,8,178,12 Angry Men (1957),4.438,89
71,9,357,One Flew Over the Cuckoo's Nest (1975),4.433,200
71,10,488,Sunset Blvd. (1950),4.408,47
72,1,169,"Wrong Trousers, The (1993)",4.436,87
72,2,408,"Close Shave, A (1995)",4.432,89
72,3,483,Casablanca (1942),4.374,178
72,4,178,12 Angry Men (1957),4.282,89
72,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.244,44
72,6,657,"Manchurian Candidate, The (1962)",4.226,101
72,7,511,Lawrence of Arabia (1962),4.224,127
72,8,480,North by Northwest (1959),4.223,134
72,9,285,Secrets & Lies (1996),4.218,124
72,10,272,Good Will Hunting (1997),4.211,155
73,1,483,Casablanca (1942),4.415,178
73,2,318,Schindler's List (1993),4.354,234
73,3,657,"Manchurian Candidate, The (1962)",4.342,101
73,4,178,12 Angry Men (1957),4.327,89
73,5,408,"Close Shave, A (1995)",4.287,89
73,6,64,"Shawshank Redemption, The (1994)",4.281,201
73,7,513,"Third Man, The (1949)",4.254,45
73,8,190,Henry V (1989),4.254,85
73,9,98,"Silence of the Lambs, The (1991)",4.253,290
73,10,603,Rear Window (1954),4.247,155
74,1,318,Schindler's List (1993),4.48,234
74,2,12,"Usual Suspects, The (1995)",4.454,202
74,3,98,"Silence of the Lambs, The (1991)",4.445,290
74,4,513,"Third Man, The (1949)",4.445,45
74,5,427,To Kill a Mockingbird (1962),4.44,176
74,6,169,"Wrong Trousers, The (1993)",4.42,87
74,7,488,Sunset Blvd. (1950),4.419,47
74,8,603,Rear Window (1954),4.415,155
74,9,64,"Shawshank Redemption, The (1994)",4.408,201
74,10,408,"Close Shave, A (1995)",4.385,89
75,1,408,"Close Shave, A (1995)",4.591,89
75,2,483,Casablanca (1942),4.541,178
75,3,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.527,146
75,4,513,"Third Man, The (1949)",4.492,45
75,5,647,Ran (1985),4.488,50
75,6,64,"Shawshank Redemption, The (1994)",4.483,201
75,7,223,Sling Blade (1996),4.462,100
75,8,50,Star Wars (1977),4.445,438
75,9,357,One Flew Over the Cuckoo's Nest (1975),4.43,200
75,10,178,12 Angry Men (1957),4.42,89
76,1,513,"Third Man, The (1949)",4.513,45
76,2,318,Schindler's List (1993),4.458,234
76,3,408,"Close Shave, A (1995)",4.416,89
76,4,483,Casablanca (1942),4.389,178
76,5,178,12 Angry Men (1957),4.327,89
76,6,357,One Flew Over the Cuckoo's Nest (1975),4.318,200
76,7,199,"Bridge on the River Kwai, The (1957)",4.314,126
76,8,515,"Boot, Das (1981)",4.31,148
76,9,50,Star Wars (1977),4.297,438
76,10,480,North by Northwest (1959),4.29,134
77,1,318,Schindler's List (1993),4.239,234
77,2,169,"Wrong Trousers, The (1993)",4.197,87
77,3,513,"Third Man, The (1949)",4.186,45
77,4,603,Rear Window (1954),4.163,155
77,5,408,"Close Shave, A (1995)",4.155,89
77,6,64,"Shawshank Redemption, The (1994)",4.148,201
77,7,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.133,146
77,8,427,To Kill a Mockingbird (1962),4.104,176
77,9,178,12 Angry Men (1957),4.085,89
77,10,285,Secrets & Lies (1996),4.079,124
78,1,483,Casablanca (1942),4.291,178
78,2,408,"Close Shave, A (1995)",4.246,89
78,3,511,Lawrence of Arabia (1962),4.245,127
78,4,12,"Usual Suspects, The (1995)",4.238,202
78,5,318,Schindler's List (1993),4.233,234
78,6,357,One Flew Over the Cuckoo's Nest (1975),4.193,200
78,7,127,"Godfather, The (1972)",4.18,308
78,8,178,12 Angry Men (1957),4.163,89
78,9,192,Raging Bull (1980),4.131,85
78,10,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.121,146
79,1,408,"Close Shave, A (1995)",4.772,89
79,2,318,Schindler's List (1993),4.656,234
79,3,483,Casablanca (1942),4.636,178
79,4,64,"Shawshank Redemption, The (1994)",4.627,201
79,5,169,"Wrong Trousers, The (1993)",4.614,87
79,6,513,"Third Man, The (1949)",4.601,45
79,7,12,"Usual Suspects, The (1995)",4.58,202
79,8,488,Sunset Blvd. (1950),4.564,47
79,9,511,Lawrence of Arabia (1962),4.556,127
79,10,98,"Silence of the Lambs, The (1991)",4.551,290
80,1,408,"Close Shave, A (1995)",4.658,89
80,2,318,Schindler's List (1993),4.496,234
80,3,12,"Usual Suspects, The (1995)",4.459,202
80,4,603,Rear Window (1954),4.422,155
80,5,64,"Shawshank Redemption, The (1994)",4.418,201
80,6,169,"Wrong Trousers, The (1993)",4.415,87
80,7,357,One Flew Over the Cuckoo's Nest (1975),4.402,200
80,8,178,12 Angry Men (1957),4.396,89
80,9,98,"Silence of the Lambs, The (1991)",4.394,290
80,10,192,Raging Bull (1980),4.384,85
81,1,513,"Third Man, The (1949)",4.332,45
81,2,318,Schindler's List (1993),4.298,234
81,3,483,Casablanca (1942),4.271,178
81,4,408,"Close Shave, A (1995)",4.259,89
81,5,64,"Shawshank Redemption, The (1994)",4.236,201
81,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.217,44
81,7,169,"Wrong Trousers, The (1993)",4.202,87
81,8,657,"Manchurian Candidate, The (1962)",4.159,101
81,9,488,Sunset Blvd. (1950),4.131,47
81,10,12,"Usual Suspects, The (1995)",4.128,202
82,1,169,"Wrong Trousers, The (1993)",4.023,87
82,2,408,"Close Shave, A (1995)",3.994,89
82,3,174,Raiders of the Lost Ark (1981),3.97,317
82,4,357,One Flew Over the Cuckoo's Nest (1975),3.866,200
82,5,285,Secrets & Lies (1996),3.858,124
82,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.854,44
82,7,12,"Usual Suspects, The (1995)",3.854,202
82,8,427,To Kill a Mockingbird (1962),3.825,176
82,9,515,"Boot, Das (1981)",3.814,148
82,10,190,Henry V (1989),3.799,85
83,1,408,"Close Shave, A (1995)",4.618,89
83,2,318,Schindler's List (1993),4.565,234
83,3,357,One Flew Over the Cuckoo's Nest (1975),4.551,200
83,4,169,"Wrong Trousers, The (1993)",4.498,87
83,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.49,44
83,6,480,North by Northwest (1959),4.447,134
83,7,12,"Usual Suspects, The (1995)",4.425,202
83,8,513,"Third Man, The (1949)",4.422,45
83,9,178,12 Angry Men (1957),4.421,89
83,10,483,Casablanca (1942),4.417,178
84,1,513,"Third Man, The (1949)",4.781,45
84,2,64,"Shawshank Redemption, The (1994)",4.773,201
84,3,169,"Wrong Trousers, The (1993)",4.752,87
84,4,483,Casablanca (1942),4.752,178
84,5,178,12 Angry Men (1957),4.686,89
84,6,480,North by Northwest (1959),4.675,134
84,7,603,Rear Window (1954),4.673,155
84,8,50,Star Wars (1977),4.662,438
84,9,427,To Kill a Mockingbird (1962),4.647,176
84,10,127,"Godfather, The (1972)",4.636,308
85,1,408,"Close Shave, A (1995)",4.4,89
85,2,483,Casablanca (1942),4.268,178
85,3,513,"Third Man, The (1949)",4.265,45
85,4,64,"Shawshank Redemption, The (1994)",4.228,201
85,5,169,"Wrong Trousers, The (1993)",4.224,87
85,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.217,44
85,7,923,Raise the Red Lantern (1991),4.146,43
85,8,357,One Flew Over the Cuckoo's Nest (1975),4.141,200
85,9,178,12 Angry Men (1957),4.122,89
85,10,50,Star Wars (1977),4.117,438
86,1,483,Casablanca (1942),4.703,178
86,2,408,"Close Shave, A (1995)",4.664,89
86,3,513,"Third Man, The (1949)",4.659,45
86,4,169,"Wrong Trousers, The (1993)",4.583,87
86,5,64,"Shawshank Redemption, The (1994)",4.57,201
86,6,318,Schindler's List (1993),4.544,234
86,7,178,12 Angry Men (1957),4.491,89
86,8,488,Sunset Blvd. (1950),4.447,47
86,9,100,Fargo (1996),4.445,376
86,10,603,Rear Window (1954),4.444,155
87,1,408,"Close Shave, A (1995)",4.799,89
87,2,318,Schindler's List (1993),4.79,234
87,3,64,"Shawshank Redemption, The (1994)",4.773,201
87,4,169,"Wrong Trousers, The (1993)",4.705,87
87,5,178,12 Angry Men (1957),4.686,89
87,6,357,One Flew Over the Cuckoo's Nest (1975),4.679,200
87,7,12,"Usual Suspects, The (1995)",4.677,202
87,8,483,Casablanca (1942),4.667,178
87,9,313,Titanic (1997),4.631,272
87,10,251,Shall We Dance? (1996),4.63,31
88,1,318,Schindler's List (1993),4.604,234
88,2,408,"Close Shave, A (1995)",4.595,89
88,3,483,Casablanca (1942),4.565,178
88,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.544,44
88,5,513,"Third Man, The (1949)",4.524,45
88,6,488,Sunset Blvd. (1950),4.509,47
88,7,603,Rear Window (1954),4.504,155
88,8,64,"Shawshank Redemption, The (1994)",4.502,201
88,9,357,One Flew Over the Cuckoo's Nest (1975),4.501,200
88,10,272,Good Will Hunting (1997),4.499,155
89,1,64,"Shawshank Redemption, The (1994)",4.857,201
89,2,178,12 Angry Men (1957),4.84,89
89,3,513,"Third Man, The (1949)",4.787,45
89,4,483,Casablanca (1942),4.748,178
89,5,408,"Close Shave, A (1995)",4.748,89
89,6,318,Schindler's List (1993),4.724,234
89,7,488,Sunset Blvd. (1950),4.7,47
89,8,647,Ran (1985),4.695,50
89,9,192,Raging Bull (1980),4.686,85
89,10,169,"Wrong Trousers, The (1993)",4.684,87
90,1,408,"Close Shave, A (1995)",4.988,89
90,2,169,"Wrong Trousers, The (1993)",4.851,87
90,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.833,44
90,4,513,"Third Man, The (1949)",4.807,45
90,5,50,Star Wars (1977),4.768,438
90,6,923,Raise the Red Lantern (1991),4.737,43
90,7,178,12 Angry Men (1957),4.728,89
90,8,251,Shall We Dance? (1996),4.668,31
90,9,484,"Maltese Falcon, The (1941)",4.659,98
90,10,174,Raiders of the Lost Ark (1981),4.638,317
91,1,408,"Close Shave, A (1995)",4.65,89
91,2,513,"Third Man, The (1949)",4.572,45
91,3,64,"Shawshank Redemption, The (1994)",4.558,201
91,4,488,Sunset Blvd. (1950),4.499,47
91,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.494,44
91,6,12,"Usual Suspects, The (1995)",4.433,202
91,7,178,12 Angry Men (1957),4.42,89
91,8,357,One Flew Over the Cuckoo's Nest (1975),4.404,200
91,9,657,"Manchurian Candidate, The (1962)",4.403,101
91,10,251,Shall We Dance? (1996),4.397,31
92,1,483,Casablanca (1942),4.42,178
92,2,357,One Flew Over the Cuckoo's Nest (1975),4.314,200
92,3,480,North by Northwest (1959),4.302,134
92,4,513,"Third Man, The (1949)",4.297,45
92,5,603,Rear Window (1954),4.293,155
92,6,178,12 Angry Men (1957),4.291,89
92,7,285,Secrets & Lies (1996),4.258,124
92,8,923,Raise the Red Lantern (1991),4.254,43
92,9,427,To Kill a Mockingbird (1962),4.244,176
92,10,127,"Godfather, The (1972)",4.23,308
93,1,318,Schindler's List (1993),4.486,234
93,2,64,"Shawshank Redemption, The (1994)",4.42,201
93,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.413,44
93,4,657,"Manchurian Candidate, The (1962)",4.403,101
93,5,408,"Close Shave, A (1995)",4.401,89
93,6,483,Casablanca (1942),4.397,178
93,7,513,"Third Man, The (1949)",4.387,45
93,8,12,"Usual Suspects, The (1995)",4.344,202
93,9,178,12 Angry Men (1957),4.316,89
93,10,174,Raiders of the Lost Ark (1981),4.309,317
94,1,408,"Close Shave, A (1995)",4.662,89
94,2,127,"Godfather, The (1972)",4.641,308
94,3,169,"Wrong Trousers, The (1993)",4.609,87
94,4,12,"Usual Suspects, The (1995)",4.539,202
94,5,513,"Third Man, The (1949)",4.524,45
94,6,480,North by Northwest (1959),4.514,134
94,7,178,12 Angry Men (1957),4.491,89
94,8,50,Star Wars (1977),4.484,438
94,9,285,Secrets & Lies (1996),4.482,124
94,10,515,"Boot, Das (1981)",4.475,148
95,1,169,"Wrong Trousers, The (1993)",4.367,87
95,2,318,Schindler's List (1993),4.344,234
95,3,408,"Close Shave, A (1995)",4.338,89
95,4,603,Rear Window (1954),4.331,155
95,5,483,Casablanca (1942),4.254,178
95,6,488,Sunset Blvd. (1950),4.231,47
95,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.228,44
95,8,480,North by Northwest (1959),4.175,134
95,9,513,"Third Man, The (1949)",4.174,45
95,10,427,To Kill a Mockingbird (1962),4.166,176
96,1,513,"Third Man, The (1949)",4.891,45
96,2,408,"Close Shave, A (1995)",4.888,89
96,3,483,Casablanca (1942),4.847,178
96,4,357,One Flew Over the Cuckoo's Nest (1975),4.771,200
96,5,603,Rear Window (1954),4.765,155
96,6,480,North by Northwest (1959),4.74,134
96,7,178,12 Angry Men (1957),4.739,89
96,8,657,"Manchurian Candidate, The (1962)",4.728,101
96,9,169,"Wrong Trousers, The (1993)",4.714,87
96,10,272,Good Will Hunting (1997),4.706,155
97,1,64,"Shawshank Redemption, The (1994)",4.777,201
97,2,513,"Third Man, The (1949)",4.75,45
97,3,483,Casablanca (1942),4.705,178
97,4,12,"Usual Suspects, The (1995)",4.696,202
97,5,318,Schindler's List (1993),4.695,234
97,6,178,12 Angry Men (1957),4.622,89
97,7,357,One Flew Over the Cuckoo's Nest (1975),4.598,200
97,8,127,"Godfather, The (1972)",4.579,308
97,9,923,Raise the Red Lantern (1991),4.579,43
97,10,427,To Kill a Mockingbird (1962),4.574,176
98,1,318,Schindler's List (1993),4.459,234
98,2,408,"Close Shave, A (1995)",4.331,89
98,3,483,Casablanca (1942),4.325,178
98,4,357,One Flew Over the Cuckoo's Nest (1975),4.281,200
98,5,64,"Shawshank Redemption, The (1994)",4.246,201
98,6,178,12 Angry Men (1957),4.206,89
98,7,285,Secrets & Lies (1996),4.196,124
98,8,12,"Usual Suspects, The (1995)",4.194,202
98,9,513,"Third Man, The (1949)",4.191,45
98,10,515,"Boot, Das (1981)",4.187,148
99,1,318,Schindler's List (1993),4.651,234
99,2,408,"Close Shave, A (1995)",4.567,89
99,3,483,Casablanca (1942),4.526,178
99,4,513,"Third Man, The (1949)",4.519,45
99,5,357,One Flew Over the Cuckoo's Nest (1975),4.482,200
